,,,mean,mean,std,std
,,,mean_reward,std_reward,mean_reward,std_reward
env,buffer,batch,,,,
Ant-v5,500000,256,804.3754527026907,379.62474911005376,278.7400121657497,98.55310774982887
Hopper-v4,50000,64,58.69992630262865,7.648857510960813,,
Hopper-v4,300000,256,765.2875975295962,75.63757961840976,356.0616518748395,59.81181727649595
Hopper-v4,500000,128,1461.5101793157567,329.17846077219684,714.5552255861274,264.2456835397692
Hopper-v4,500000,256,2151.494859985511,647.6944675138133,833.2262421644349,435.93087250275875
Hopper-v4,500000,512,1583.249736232802,369.99407653483894,1068.2977418255048,291.7594737503356
