episode_reward
6.4482769099764665
8.839264141002442
8.775469185735709
9.945617130729456
9.425916864790645
12.214670324387892
6.58219055242964
25.299426396423893
12.86020785924684
23.132290443119974
10.517387381957795
7.75001319290911
143.6426492271142
23.099954066851318
8.206839531040158
96.54009612558785
54.383347709006514
67.04501170257213
89.64493758237543
43.981511740251214
92.60319362709613
77.00984214553291
72.45315742646582
60.22294429359218
56.611146008005186
46.75956615521213
57.66395880269088
44.782419577653236
52.29907870185973
46.91394733006925
47.124672426430976
46.758287560437836
62.9569238290457
57.421292920201566
46.25362923721064
58.202967923160905
47.63198521324226
48.58668643254857
47.23199475926313
57.30766399638081
49.652841083505436
48.446139528239854
54.45358858114909
43.90529608905675
48.18829524882847
56.313665427446956
48.7027846667615
62.442972428385765
52.23942850414375
46.805529848098786
59.44575960874573
56.03608758199702
78.58852142812381
192.4642392284331
124.1338721737883
199.41800959853387
192.4572894288426
197.97133961176866
196.74429573899087
197.1056827787619
201.6785621679973
202.73961158002882
216.89491380497557
201.838505994525
214.77415792990496
197.98697734051953
209.1955794349203
213.34898427856444
195.97633125437866
212.85161774480363
213.21295274895755
198.81548924873482
202.37193366326457
214.91248734067534
218.1287790843644
196.35165093377273
206.1126389665885
199.61704684985094
192.25886242338555
197.30176897144332
202.06174815443495
211.32377028577807
220.39971275299985
209.3717863010707
209.25045906222826
213.46991144986947
198.95356787866638
209.3669699317238
231.72972820230183
214.47279088736482
214.36694763134219
211.95907415631734
201.84150376852702
210.55742616523838
220.67180078476702
196.86145232778662
218.21858445983187
217.89011591711835
223.48123812695928
214.57638606493276
217.55944422043794
215.46464710836008
214.50413933165393
221.1663822700665
212.42262406012065
225.77961393753452
216.86904205321665
215.51148569769728
215.05972938614426
216.53310399611746
225.75302795906163
218.87874501098102
221.16410484122355
224.22529432554276
231.0298522395111
222.38625887375332
235.36589914445216
228.79453135519122
236.39814011436152
239.62560855931355
258.81662655418086
221.2817811078441
220.6896609546377
244.9282819839132
224.85694478005595
225.2275646499242
226.33613579621726
229.09721677316097
235.45881043236565
223.17786268214763
246.04367323890764
265.86404096006146
251.2101588714621
253.5267675218012
225.17391607660272
226.99355915589632
284.749409281096
237.47486100774836
248.38465682975712
275.9962545783694
228.40649015133602
206.0730769320379
239.50281300242244
232.42044652914717
250.83505219534058
245.4887504593337
224.58404988658674
221.62091274696215
230.4319057279407
259.76774780569866
266.5101628503017
259.0172088143409
220.15406514918277
233.6397181073253
251.25755616595043
294.9691259863293
276.11391427399593
263.6866306431149
268.1490348989217
256.45370477248105
272.7889809591597
249.79530920660036
290.3276344344522
241.9271226874206
234.69883736446812
268.7109243895457
252.49483272357392
279.9009890554802
279.1202365827392
257.8157155323628
273.117373911743
283.06255393766264
281.59509528573113
306.9042193945661
305.0696003326243
265.6755617544652
319.76383643464044
295.63387334591755
275.84127137323975
292.94686373352073
293.62269115870055
260.8317574924864
266.2711348077489
278.8356338053544
345.2767759410088
268.8176477264416
279.68404063632977
323.39911412191583
340.114751080499
325.48352453024137
330.3162686877978
326.1350557770453
309.7488043510282
347.7325025261771
324.53180056635387
319.8869733062587
322.79010162173023
382.4650540438394
376.985675599969
344.22471251767996
346.72019082004465
336.66460693726253
346.068077006788
306.05496227098064
278.04579800044746
342.08215256925547
301.79404621958207
316.95845871320824
313.2192303134147
319.6082023534558
348.7899258212593
324.5066584448522
322.3114754566635
307.8410970622079
317.4987225564154
321.0428735231682
316.35427149984906
339.5970176101863
320.854878716611
325.5770221254633
350.76094879703686
328.51598935819806
311.60919659587825
326.67495527150857
290.228956130601
319.29413536008633
322.62504303368263
331.00637565682564
338.82568090945034
305.4188865337076
331.3578991948568
284.26307078982416
321.8481167079964
312.23854154798306
312.5933562698844
306.70774116284383
333.2464722906925
315.87103155000847
328.1639363913851
338.48253735333486
337.42798672462743
334.18891899901314
326.05543502526956
330.04945333788936
341.4152145664743
349.8891973924855
308.7836222150273
335.66067373045894
312.5173248514578
334.7854742715254
330.5436847106189
337.24769404826736
327.21809392778715
332.3885795052983
337.0997007188106
385.7065917471093
267.2329001613454
313.81450011760694
300.48348649367483
341.7703344304049
373.0113891995248
350.06605541935926
346.37113630200696
337.5771524267299
344.11339201597053
297.107377804647
345.9316787748421
354.4331147828261
340.40443441872395
301.9998477489177
311.6036999124062
295.99633414095
336.57170662887825
354.9657592949898
328.9545024175257
348.8981123494789
404.00145482254806
331.4178317443674
369.9152120648015
311.77273965554116
391.93272155108593
407.40547201918787
330.5933392381147
430.51860155468563
420.9640439990747
463.5978154248984
483.1544908973764
436.32762057416807
407.6095469387288
422.4441994965228
458.2423496726044
338.32032964816267
410.9078547528623
380.8255391457867
383.64005728292653
414.7134470003788
326.97995146157797
319.2108034387664
419.3900300798939
415.18740930868637
427.3523016341889
328.57462322323636
501.97653763172116
375.5512736760854
400.46319739654507
504.44735649512216
410.5630291756672
329.13936134844766
342.9193079025562
401.16539565985886
350.01987892520503
342.38613533075
365.617422908315
339.66659874931844
567.0002435003398
375.0063891576212
355.78329356869773
356.56757276424605
329.5767050117649
303.94598837601006
303.4851032273234
333.47136282901715
351.1684089141718
298.45894870281415
512.6874624134031
298.376795135627
292.94533453515476
308.629559162211
351.5900189561201
332.415353781834
324.3558428965521
389.62056386893687
361.80311313678726
238.11457263217895
511.80200153079886
288.99384137907026
311.87357992383903
354.2119310111544
292.157204065268
283.241114182442
341.4912679533994
332.08454794136003
350.82493706702655
370.0818985902654
306.92852116348547
349.6737794331363
315.1813778856022
289.662677748301
294.21209534870616
353.44495774918454
311.99500070664135
304.7115022162708
347.6269761969156
292.0064768307619
315.0257943744537
283.18403856300176
336.47582972725434
302.7623721112016
299.3417572374329
314.1259257040075
300.859763792158
293.15715565249167
304.9112942061343
304.7143647077791
283.65188099718046
315.85322410246374
44.545888887235925
321.898881749918
303.5856199560014
291.7800956458496
286.76023811563596
365.54174098155215
295.44279331178143
323.16656684669266
309.6741880464116
314.03593209465356
381.75890021904803
299.4052559703377
65.00347930208663
310.17281166864336
322.2953978947596
297.56473591443455
331.59217737632594
348.61038816164194
336.6105236025739
317.9289845512204
314.9465265584879
331.6302619782653
297.58739201033416
317.19445176830243
383.23596882405326
285.63271290067735
316.893727512602
312.581369582967
308.7091085714147
526.2779427047892
331.92677380292196
313.6032075484305
316.9705115975165
290.66354580713715
315.4854123161645
320.4901898463537
316.7989997434342
297.5789099672755
303.2415344723886
266.5070967484438
311.4857175618851
293.126176557947
280.1190788942485
312.5627687540681
311.870942487275
272.2380667072307
302.77374458074377
316.3389693902505
319.82328485826287
284.7081480715484
295.01018601068444
302.9747862583001
317.67046076087445
316.1936571749579
309.54550384739645
314.5736367262
317.7854001369391
309.89063227511616
315.4594909060307
296.1097988585641
311.62444782995965
318.5630918788828
307.15027413133976
314.670496077506
316.08002358031104
303.65721510271624
314.0686385081358
314.4536208915629
325.2624624703235
311.42362992213066
322.22821944671347
319.0587011359425
315.0008870439898
325.742544979866
316.3196846026958
325.091364690226
317.3849659401855
312.26591198037005
306.283625672275
320.92198358384127
320.18250134358027
305.87980669875
317.0491115157403
317.51665600897684
315.550057528893
312.82134843487137
312.9544932144427
320.27830993538095
317.65287341654715
299.64132226683495
308.95146568997507
319.9092397008154
326.5766692131777
314.35343553993266
311.89007252843754
321.2674606826674
331.77590549374173
327.768174733945
321.9118812497704
312.4996542775935
325.37573383109856
316.17877114061685
302.15234188556235
321.3296089754595
325.62666263088965
319.34079931254763
328.13300701982683
328.5273591477929
332.63657775579577
336.28596726147504
324.8437077481894
321.4027859612369
333.314077509396
315.0186217672335
313.57828205294385
335.63457353329056
328.48440949322094
176.05742235489984
331.3318172022785
330.61300889556924
340.1622237952932
447.35153876278645
325.03941879841284
152.10852566879578
255.91489057902345
331.2809749412085
339.9810393737795
333.0717223409759
342.71105531376514
444.90799571893825
342.57507634151744
813.287977841492
1054.1503547822756
400.0855889500302
1046.5291120599743
859.4880225908373
332.68076877568853
421.3148593442244
362.0158724704498
354.63349201495066
513.7793934044939
1060.7592249424754
409.409552886246
626.2508153464433
334.2289374320854
325.5873129794569
333.92848828379556
323.54522948006354
441.93524925854706
339.2176756296082
426.12784733486967
326.415419187826
388.3564450875474
411.38500727545875
252.87132843640723
313.2542209933279
350.67724477366033
374.9504765963671
336.9034191185201
329.91723095929547
341.21700997543087
330.56952183093847
333.6463590163841
323.0828863457639
326.72107531209275
326.4942431117064
329.79805195069446
337.2058163948527
264.0192371628611
334.9986766563429
330.55744657805224
328.6308303523829
379.87821300750653
317.0144719449537
334.38997130292597
309.2748860385983
322.9257073170103
333.4964789534413
332.35070889877005
326.69727408132695
333.6336867932003
332.61813427045377
329.75152123417644
337.4763037981556
330.03965965191134
334.92250867286975
327.1084643326576
316.6894529421115
325.5985782268798
333.8146022507335
328.7688848816935
325.64328959051704
322.91434731938807
333.4134301209985
324.2998084302072
342.714674834176
328.99155973256603
344.8545302367653
333.2723936058357
331.35872130312015
336.51488869534745
330.9663977478305
331.74021872515345
331.16172630862917
330.57204736279937
338.1413275871526
337.64681505191663
331.34946289747506
325.7732264024162
340.2593989684826
348.01767836611094
322.68099530974825
343.4043977554764
327.7127562297483
330.6193711622693
334.90565319934007
343.33881226219466
337.7735331530741
334.28582824185753
319.21672985850785
354.2298539632438
337.05624476984156
325.736417234882
346.85076731453296
345.8392152287748
329.34785720375226
328.22681403927413
338.03326513519625
335.76927623914554
379.71197297731817
343.5344615383789
323.37235830736125
341.2969625577849
336.70870025857306
480.57293023995874
340.28632202578876
332.813103017445
394.42068766609185
325.47168541281724
333.06737357536963
335.65196282374285
440.06867507525004
373.2175654044484
335.06060840161757
362.5497578587266
343.37823369329925
332.4535620459285
343.8855668956455
350.899280371434
347.1027783035473
345.40287665172104
323.79832730051646
339.794424946372
338.70476062201044
354.91558696830003
337.709642982478
380.2597576448631
347.2612537242547
331.21530170483055
320.0922651757266
361.19271867727053
422.92420001636333
330.9515797772643
326.8367749305694
361.2124329463818
334.5690986740029
339.70751009558467
337.917866590767
338.3642368776974
382.11868348236567
353.8984795677778
337.16268764482766
340.98910712878745
344.9291754975403
338.9507508048127
335.8804951564087
460.86361646798036
355.84531206507944
385.493659952987
471.94234127373375
330.1787529415614
347.42543029804955
